ID	Location	Membrane	Nucleus	Cytoplasm	Extracellular	Mitochondrion	Cell_membrane	Endoplasmic_reticulum	Plastid	Golgi_apparatus	Lysosome/Vacuole	Peroxisome
A0A1B0GXF2|cell-envelope	Extracellular	0.0009	0.0001	0.001	0.9875	0.0012	0.0003	0.0063	0.0	0.0001	0.0035	0.0
A0A1B0GX56|cell-envelope	Extracellular	0.0019	0.0	0.0004	0.9782	0.0044	0.0001	0.0149	0.0002	0.0	0.0018	0.0
A0A0B4J2E0|cell-envelope	Extracellular	0.0027	0.0002	0.0004	0.9856	0.0005	0.0023	0.0049	0.0	0.0	0.0062	0.0
A0A5B0|cell-envelope	Extracellular	0.0009	0.0003	0.0037	0.9709	0.0134	0.0002	0.0041	0.0001	0.0	0.0073	0.0
A0A0K0K1E9|cell-envelope	Extracellular	0.0009	0.0001	0.0005	0.9951	0.0021	0.0003	0.0009	0.0	0.0	0.0011	0.0
A0A075B6N3|cell-envelope	Extracellular	0.0058	0.0006	0.0064	0.975	0.007	0.0003	0.005	0.0003	0.0	0.0052	0.0001
A0A087X0M5|cell-envelope	Extracellular	0.0032	0.0013	0.0057	0.9417	0.0504	0.0001	0.0005	0.0002	0.0	0.0002	0.0
A0A1B0GX95|cell-envelope	Extracellular	0.0041	0.0007	0.0035	0.9495	0.0441	0.0005	0.0009	0.0001	0.0001	0.0008	0.0
A0A0K0K1C0|cell-envelope	Extracellular	0.0002	0.0	0.0003	0.9883	0.0005	0.0	0.0093	0.0	0.0	0.0015	0.0
P01733|cell-envelope	Extracellular	0.0038	0.0007	0.0036	0.9768	0.0009	0.0024	0.0045	0.0	0.0006	0.0106	0.0
A0A1B0GX51|cell-envelope	Extracellular	0.003	0.0007	0.0073	0.934	0.0438	0.0006	0.0072	0.0001	0.0001	0.0061	0.0
A0A5A6|cell-envelope	Extracellular	0.0047	0.0001	0.0005	0.95	0.0012	0.0008	0.0289	0.0	0.0002	0.0183	0.0
P04435|cell-envelope	Extracellular	0.0	0.0	0.0	0.9997	0.0	0.0	0.0002	0.0	0.0	0.0001	0.0
A0A1B0GX68|cell-envelope	Extracellular	0.0023	0.0001	0.0007	0.9853	0.0011	0.0001	0.0109	0.0	0.0	0.0017	0.0
A0A1B0GX78|cell-envelope	Extracellular	0.0051	0.0008	0.003	0.9448	0.0071	0.0018	0.0185	0.0	0.0009	0.023	0.0
A0JD36|cell-envelope	Extracellular	0.0004	0.0002	0.0041	0.9691	0.0036	0.0002	0.0059	0.0002	0.0	0.0166	0.0
A0A1B0GX31|cell-envelope	Extracellular	0.0014	0.0	0.0005	0.9937	0.0041	0.0002	0.0009	0.0	0.0	0.0006	0.0
A0A577|cell-envelope	Extracellular	0.0	0.0	0.0	0.9997	0.0	0.0	0.0	0.0	0.0	0.0003	0.0
A0A539|cell-envelope	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0	0.0	0.0	0.0002	0.0
A0A0B4J240|cell-envelope	Extracellular	0.0091	0.0033	0.0066	0.9457	0.0065	0.0053	0.0202	0.0	0.0021	0.0103	0.0
A0A576|cell-envelope	Extracellular	0.0001	0.0	0.0	0.9991	0.0001	0.0	0.0003	0.0	0.0	0.0004	0.0
A0A5B6|cell-envelope	Extracellular	0.0294	0.0029	0.0116	0.8371	0.0379	0.0058	0.0437	0.0002	0.0105	0.0499	0.0003
A0A0C4DH59|cell-envelope	Extracellular	0.0	0.0	0.0	0.9993	0.0	0.0	0.0003	0.0	0.0	0.0004	0.0
A0A0A6YYG2|cell-envelope	Extracellular	0.0021	0.0001	0.0039	0.9831	0.0081	0.0001	0.0008	0.0014	0.0	0.0025	0.0
A0A0K0K1A3|cell-envelope	Extracellular	0.0002	0.0	0.0001	0.9971	0.0002	0.0002	0.0009	0.0	0.0	0.0015	0.0
A0A075B6N1|cell-envelope	Extracellular	0.0043	0.001	0.0071	0.9781	0.0078	0.0004	0.0023	0.0	0.0001	0.0031	0.0
A0A1B0GX49|cell-envelope	Extracellular	0.0002	0.0	0.001	0.9962	0.001	0.0001	0.0005	0.0	0.0001	0.0011	0.0
A0A0J9YX75|cell-envelope	Extracellular	0.0001	0.0	0.0004	0.9971	0.0007	0.0001	0.0006	0.0	0.0	0.001	0.0
A0A0K0K1A5|cell-envelope	Extracellular	0.0002	0.0	0.0002	0.9979	0.0008	0.0	0.0005	0.0	0.0	0.0007	0.0
A0A0B4J271|cell-envelope	Extracellular	0.0003	0.0	0.0	0.998	0.0001	0.0002	0.0006	0.0	0.0	0.0009	0.0
A0A597|cell-envelope	Extracellular	0.0	0.0	0.0	0.9995	0.0	0.0	0.0004	0.0	0.0	0.0002	0.0
A0A0K0K1G8|cell-envelope	Extracellular	0.0003	0.0	0.0001	0.9969	0.0005	0.0002	0.0012	0.0	0.0001	0.0011	0.0
A0A0K0K1D8|cell-envelope	Extracellular	0.0001	0.0	0.0001	0.9989	0.0002	0.0	0.0006	0.0	0.0	0.0002	0.0
A0A0B4J1U6|cell-envelope	Extracellular	0.0009	0.0	0.0001	0.9938	0.0014	0.0003	0.0031	0.0	0.0	0.0013	0.0
A0A578|cell-envelope	Extracellular	0.0003	0.0	0.0	0.9964	0.0005	0.0001	0.0021	0.0	0.0001	0.0008	0.0
A0A0K0K1G6|cell-envelope	Extracellular	0.0001	0.0	0.0	0.9972	0.0001	0.0	0.0018	0.0	0.0	0.0008	0.0
A0A0B4J244|cell-envelope	Extracellular	0.0004	0.0007	0.0068	0.9835	0.0047	0.0001	0.002	0.0001	0.0	0.002	0.0
A0A5A2|cell-envelope	Extracellular	0.0002	0.0	0.0001	0.9929	0.0003	0.0002	0.0033	0.0	0.0002	0.0031	0.0
A0A0K0K1C4|cell-envelope	Extracellular	0.0128	0.0	0.0002	0.9612	0.0005	0.0046	0.0151	0.0	0.0016	0.0167	0.0
A0A075B6N4|cell-envelope	Extracellular	0.0076	0.0158	0.0387	0.8709	0.0412	0.0054	0.0118	0.0001	0.0009	0.015	0.0001
A0A0B4J272|cell-envelope	Extracellular	0.0007	0.0004	0.0012	0.9728	0.0009	0.0009	0.0069	0.0	0.0002	0.0167	0.0
A0A0J9YXY3|cell-envelope	Extracellular	0.017	0.0	0.001	0.9591	0.038	0.0004	0.0005	0.0	0.0	0.0009	0.0
P0DPF7|cell-envelope	Extracellular	0.017	0.0	0.001	0.9591	0.038	0.0004	0.0005	0.0	0.0	0.0009	0.0
A0A589|cell-envelope	Extracellular	0.0	0.0	0.0	0.9997	0.0	0.0	0.0	0.0	0.0	0.0002	0.0
A0A599|cell-envelope	Extracellular	0.0	0.0	0.0	0.9994	0.0	0.0	0.0003	0.0	0.0	0.0003	0.0
A0A0B4J237|cell-envelope	Extracellular	0.0167	0.0024	0.0119	0.9172	0.039	0.0026	0.0128	0.0005	0.0004	0.0127	0.0005
Q86UU9|secreted	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0001	0.0	0.0	0.0	0.0
O43914|cell-envelope	Cell_membrane	0.9668	0.0001	0.0	0.0159	0.0069	0.7865	0.1081	0.0022	0.0274	0.0529	0.0001
A0A0A6YYJ7|cell-envelope	Extracellular	0.0199	0.0048	0.0578	0.7605	0.105	0.0016	0.0488	0.0007	0.0004	0.0197	0.0007
Q6UY27|secreted	Extracellular	0.0001	0.0	0.0	0.9996	0.0	0.0	0.0	0.0	0.0	0.0002	0.0
A0A0B4J249|cell-envelope	Extracellular	0.0002	0.0001	0.001	0.9846	0.0001	0.0001	0.007	0.0	0.0	0.0071	0.0
A0A0A6YYG3|cell-envelope	Extracellular	0.0023	0.0	0.0002	0.9892	0.0092	0.0001	0.0004	0.0	0.0	0.0009	0.0
A0A0A6YYK1|cell-envelope	Extracellular	0.0012	0.0002	0.001	0.984	0.0014	0.0002	0.0048	0.0	0.0	0.0084	0.0
P01737|cell-envelope	Extracellular	0.1234	0.0026	0.0387	0.7064	0.1265	0.0078	0.0623	0.0006	0.0046	0.0473	0.0031
A0JD37|cell-envelope	Extracellular	0.0231	0.0071	0.0214	0.9004	0.025	0.0051	0.0093	0.0018	0.001	0.0287	0.0002
A0A0B4J235|cell-envelope	Extracellular	0.0156	0.0077	0.0808	0.8188	0.0446	0.0022	0.0063	0.0009	0.0017	0.0367	0.0002
A0A0B4J262|cell-envelope	Extracellular	0.0031	0.0016	0.0077	0.9496	0.0062	0.0004	0.0267	0.0	0.0001	0.0076	0.0
A0A075B6T6|cell-envelope	Extracellular	0.0	0.0	0.0	0.9994	0.0	0.0	0.0002	0.0	0.0	0.0003	0.0
A0A075B6V5|cell-envelope	Extracellular	0.0001	0.0	0.0001	0.9902	0.0	0.0	0.0069	0.0	0.0	0.0028	0.0
A0A075B6U4|cell-envelope	Extracellular	0.0001	0.0001	0.0002	0.9973	0.0004	0.0	0.0011	0.0	0.0	0.0009	0.0
P04118|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A087WT02|cell-envelope	Extracellular	0.0109	0.0014	0.0097	0.9157	0.0078	0.0026	0.0358	0.0002	0.0004	0.0263	0.0001
A0A087WSZ9|cell-envelope	Extracellular	0.2287	0.0111	0.0412	0.5149	0.2451	0.0216	0.0785	0.0071	0.0287	0.0487	0.003
A0A0B4J274|cell-envelope	Extracellular	0.0036	0.0004	0.0025	0.9015	0.0057	0.001	0.0638	0.0001	0.0003	0.0248	0.0
Q9Y4X3|secreted	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A0B4J266|cell-envelope	Extracellular	0.0001	0.0001	0.0001	0.9987	0.0001	0.0	0.0005	0.0	0.0	0.0004	0.0
A0A0B4J275|cell-envelope	Extracellular	0.0004	0.0	0.0	0.9988	0.0001	0.0001	0.0006	0.0	0.0	0.0004	0.0
A0A0B4J234|cell-envelope	Extracellular	0.012	0.0011	0.0098	0.8958	0.0107	0.002	0.0499	0.0003	0.0019	0.0283	0.0002
A0A0B4J279|cell-envelope	Extracellular	0.0011	0.0001	0.0005	0.9903	0.0003	0.0011	0.005	0.0	0.0	0.0026	0.0
A0A075B6T8|cell-envelope	Extracellular	0.0246	0.0191	0.0881	0.7115	0.045	0.0093	0.0503	0.0118	0.0014	0.0632	0.0003
A0A0B4J273|cell-envelope	Extracellular	0.0369	0.0005	0.002	0.9287	0.0099	0.0025	0.0384	0.0002	0.0002	0.0174	0.0
A0A0B4J245|cell-envelope	Extracellular	0.0003	0.0	0.0	0.9961	0.0	0.0005	0.0007	0.0	0.0002	0.0025	0.0
A0A0B4J241|cell-envelope	Extracellular	0.0004	0.0007	0.0031	0.9856	0.0013	0.0002	0.0056	0.0	0.0	0.0035	0.0
A0A075B6X5|cell-envelope	Extracellular	0.2807	0.0101	0.0193	0.5203	0.2017	0.0552	0.0634	0.0045	0.0391	0.0856	0.0009
A0A5B7|cell-envelope	Extracellular	0.0004	0.0001	0.0013	0.9852	0.001	0.0003	0.0041	0.0	0.0	0.008	0.0
A0A075B6N2|cell-envelope	Extracellular	0.0447	0.0051	0.0185	0.7312	0.1877	0.0076	0.0139	0.0095	0.0021	0.0238	0.0007
Q9BYW3|secreted	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A0K0K1B3|cell-envelope	Extracellular	0.0034	0.0001	0.0008	0.9902	0.0039	0.0004	0.0019	0.0	0.0	0.0025	0.0
Q6UW32|secreted	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A0B4J263|cell-envelope	Extracellular	0.0075	0.0508	0.2888	0.544	0.093	0.0008	0.0059	0.0	0.0075	0.009	0.0002
P0DPF4|cell-envelope	Extracellular	0.0001	0.0	0.0003	0.9934	0.0003	0.0	0.0017	0.0	0.0	0.0043	0.0
A0A0B4J277|cell-envelope	Extracellular	0.0008	0.0003	0.0015	0.9553	0.0003	0.0002	0.0077	0.0	0.0003	0.0345	0.0
A0A0B4J268|cell-envelope	Extracellular	0.0006	0.0004	0.0006	0.988	0.0009	0.0002	0.0027	0.0	0.0002	0.0071	0.0
A0A0B4J276|cell-envelope	Extracellular	0.0001	0.0002	0.0008	0.997	0.0014	0.0	0.0002	0.0	0.0	0.0003	0.0
A0A087WT03|cell-envelope	Extracellular	0.0004	0.0005	0.004	0.9894	0.0051	0.0001	0.0002	0.0	0.0	0.0007	0.0
A0A087WT01|cell-envelope	Extracellular	0.0015	0.0049	0.0268	0.9238	0.0181	0.0005	0.0112	0.0006	0.0001	0.0138	0.0
A0A0A6YYK6|cell-envelope	Extracellular	0.0184	0.0007	0.0077	0.9556	0.0148	0.0035	0.0082	0.0	0.0003	0.0092	0.0
A0A0B4J265|cell-envelope	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9HD89|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A0B4J248|cell-envelope	Extracellular	0.0435	0.0019	0.058	0.6999	0.1133	0.0126	0.0435	0.0018	0.0043	0.0641	0.0006
A0A0B4J238|cell-envelope	Extracellular	0.0216	0.0024	0.0754	0.8171	0.0757	0.0014	0.0134	0.0008	0.0011	0.0118	0.0008
A0A0B4J280|cell-envelope	Extracellular	0.0002	0.0001	0.0004	0.9967	0.0005	0.0	0.001	0.0	0.0	0.0013	0.0
Q96QR1|secreted	Extracellular	0.0029	0.0	0.0001	0.9979	0.0005	0.0001	0.0008	0.0	0.0	0.0006	0.0
P55000|secreted	Extracellular	0.0	0.0	0.0001	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q30KQ4|secreted	Extracellular	0.0001	0.0	0.0001	0.9968	0.0002	0.0003	0.0006	0.0	0.0002	0.0017	0.0
P02655|secreted	Extracellular	0.0006	0.0	0.0	0.949	0.0001	0.0	0.0468	0.0	0.0	0.004	0.0
P02776|secreted	Extracellular	0.0001	0.0	0.0	0.9977	0.0004	0.0	0.0014	0.0	0.0	0.0004	0.0
