ID	Location	Membrane	Nucleus	Cytoplasm	Extracellular	Mitochondrion	Cell_membrane	Endoplasmic_reticulum	Plastid	Golgi_apparatus	Lysosome/Vacuole	Peroxisome
O43866|secreted	Extracellular	0.0014	0.0001	0.0007	0.9928	0.0003	0.0017	0.001	0.0	0.0	0.0035	0.0
Q96S42|secreted	Extracellular	0.152	0.0039	0.0132	0.6083	0.0702	0.0131	0.2246	0.0008	0.0154	0.0487	0.0018
Q5JS37|secreted	Endoplasmic_reticulum	0.3722	0.0003	0.0052	0.2473	0.0204	0.0374	0.4827	0.0069	0.0204	0.1739	0.0054
Q86TE4|secreted	Extracellular	0.0951	0.0713	0.1964	0.3716	0.0745	0.0637	0.0948	0.0064	0.0677	0.0529	0.0006
O43827|secreted	Extracellular	0.1101	0.0005	0.0014	0.3727	0.0054	0.0137	0.3148	0.0009	0.0544	0.2357	0.0005
Q86WK9|cell-envelope	Endoplasmic_reticulum	0.9645	0.0001	0.0	0.0	0.0017	0.2001	0.5593	0.0	0.1734	0.0648	0.0005
O14843|cell-envelope	Cell_membrane	0.9993	0.0	0.0	0.0	0.0	0.9912	0.0068	0.0	0.0011	0.0009	0.0
Q96MS3|secreted	Mitochondrion	0.0486	0.0026	0.0782	0.0009	0.9128	0.0002	0.001	0.001	0.0001	0.0004	0.0027
O15529|cell-envelope	Cell_membrane	0.9992	0.0	0.0	0.0	0.0	0.987	0.0102	0.0	0.0016	0.0012	0.0
Q6FHJ7|secreted	Extracellular	0.0137	0.0008	0.0002	0.9854	0.0012	0.001	0.0109	0.0	0.0	0.0006	0.0
Q9UIB8|cell-envelope	Cell_membrane	1.0	0.0001	0.0	0.0	0.0001	0.9578	0.0388	0.0	0.0031	0.0001	0.0
Q86YD5|cell-envelope	Cell_membrane	0.9998	0.0	0.0	0.0	0.0	0.9984	0.0013	0.0	0.0003	0.0	0.0
Q14982|cell-envelope	Endoplasmic_reticulum	0.937	0.0001	0.0001	0.0056	0.0032	0.3757	0.5061	0.0002	0.0225	0.0855	0.001
Q9NZD1|cell-envelope	Cell_membrane	0.9979	0.0	0.0	0.0	0.0	0.9852	0.0061	0.0	0.0053	0.0034	0.0
P54826|cell-envelope	Cell_membrane	0.9364	0.0	0.0	0.0502	0.0	0.9104	0.0202	0.0	0.0101	0.009	0.0
P40199|cell-envelope	Cell_membrane	0.9356	0.005	0.0002	0.0247	0.0058	0.9106	0.0265	0.0001	0.0026	0.0239	0.0007
P43657|cell-envelope	Cell_membrane	0.943	0.0	0.0	0.0	0.0006	0.8603	0.0223	0.0	0.0239	0.0929	0.0001
Q6TCH4|cell-envelope	Endoplasmic_reticulum	0.9835	0.0003	0.0001	0.0002	0.0209	0.2175	0.6058	0.001	0.1163	0.0332	0.0045
Q86XJ0|cell-envelope	Cell_membrane	0.9903	0.0062	0.0015	0.0005	0.0163	0.5613	0.2731	0.0001	0.1238	0.0074	0.0097
Q9P0K9|cell-envelope	Cell_membrane	0.9298	0.0024	0.0001	0.0011	0.0009	0.5291	0.2498	0.0	0.1329	0.0836	0.0002
O00421|cell-envelope	Cell_membrane	0.9872	0.0004	0.0	0.0	0.0008	0.7122	0.1963	0.0	0.0498	0.0403	0.0003
Q9P1P4|cell-envelope	Endoplasmic_reticulum	0.9877	0.0	0.0	0.0	0.0025	0.3845	0.4467	0.0	0.1304	0.0356	0.0003
Q7Z6M3|cell-envelope	Cell_membrane	0.9999	0.0001	0.0	0.0	0.0004	0.9795	0.0187	0.0	0.0011	0.0002	0.0
Q9H244|cell-envelope	Cell_membrane	0.9978	0.0	0.0	0.0	0.0001	0.9757	0.0142	0.0	0.006	0.004	0.0
P25105|cell-envelope	Cell_membrane	0.9984	0.0002	0.0	0.0	0.0001	0.9926	0.0043	0.0	0.0016	0.0013	0.0
Q5VYX0|secreted	Extracellular	0.1494	0.0094	0.1067	0.5124	0.1886	0.016	0.0243	0.0799	0.0025	0.0405	0.0198
Q9BUN1|secreted	Extracellular	0.0308	0.0823	0.0849	0.7819	0.0266	0.0168	0.002	0.0037	0.0004	0.0012	0.0001
Q96LB9|secreted	Extracellular	0.0016	0.0	0.001	0.7911	0.0001	0.0014	0.0341	0.0	0.0	0.172	0.0001
Q8IYK8|cell-envelope	Cell_membrane	0.5383	0.1302	0.2065	0.0201	0.006	0.5621	0.0038	0.0066	0.0288	0.0176	0.0181
Q9GZV7|secreted	Extracellular	0.0009	0.0	0.0004	0.9864	0.0012	0.0014	0.004	0.0	0.0	0.0066	0.0
Q9H649|mitochondrion-matrix	Mitochondrion	0.1761	0.1634	0.3365	0.006	0.4136	0.009	0.0079	0.0025	0.0067	0.0025	0.0518
Q6X784|secreted	Extracellular	0.0022	0.0003	0.0018	0.9387	0.0008	0.0018	0.0139	0.0001	0.0004	0.042	0.0001
P51884|secreted	Extracellular	0.0227	0.0042	0.0356	0.7121	0.0192	0.0014	0.1356	0.0038	0.0004	0.0873	0.0005
P40926|mitochondrion-matrix	Mitochondrion	0.2418	0.0	0.0009	0.0	0.992	0.0001	0.0	0.0055	0.0	0.0	0.0014
Q9P296|cell-envelope	Cell_membrane	0.9626	0.0	0.0	0.0	0.0013	0.9097	0.0127	0.0002	0.0055	0.0705	0.0001
O14804|cell-envelope	Cell_membrane	0.9792	0.0	0.0	0.0	0.0005	0.7864	0.0798	0.0	0.0764	0.0568	0.0001
Q8IYL9|cell-envelope	Cell_membrane	0.9592	0.0029	0.0003	0.0	0.0109	0.7664	0.1127	0.0002	0.0429	0.06	0.0037
A6NGN9|secreted	Cell_membrane	0.9935	0.0001	0.0001	0.0021	0.0038	0.7756	0.195	0.0	0.0091	0.0106	0.0036
Q15762|cell-envelope	Cell_membrane	0.9997	0.0001	0.0	0.0	0.0001	0.9765	0.0217	0.0	0.0015	0.0002	0.0
Q9UQ72|secreted	Extracellular	0.0187	0.0041	0.0044	0.7758	0.0017	0.0169	0.0294	0.0	0.0013	0.1663	0.0001
P11465|secreted	Extracellular	0.2072	0.0711	0.0981	0.4555	0.0315	0.1399	0.0722	0.0028	0.014	0.0863	0.0286
Q8N4T4|cell-envelope	Cell_membrane	0.6675	0.1202	0.1522	0.0343	0.0405	0.5155	0.0216	0.0103	0.0463	0.0194	0.0397
Q5UAW9|cell-envelope	Cell_membrane	0.991	0.0	0.0	0.0	0.0009	0.7774	0.1492	0.0	0.0589	0.0133	0.0002
Q15238|secreted	Extracellular	0.047	0.0104	0.0431	0.6661	0.0139	0.0451	0.0806	0.001	0.0035	0.1088	0.0275
P78410|cell-envelope	Cell_membrane	0.9963	0.0001	0.0	0.0009	0.0017	0.8964	0.0939	0.0002	0.0035	0.0029	0.0003
Q9BXA5|cell-envelope	Cell_membrane	0.9711	0.0	0.0	0.0	0.0008	0.5199	0.3343	0.0	0.0943	0.0505	0.0001
P47775|cell-envelope	Cell_membrane	0.9864	0.0	0.0	0.0	0.0014	0.7722	0.1224	0.0	0.073	0.0309	0.0
P0C862|secreted	Extracellular	0.0001	0.0	0.0	0.9909	0.0	0.0002	0.005	0.0	0.0	0.0039	0.0
P13804|mitochondrion-matrix	Mitochondrion	0.1062	0.0004	0.0123	0.0006	0.9702	0.0003	0.0001	0.002	0.0	0.0001	0.014
P52799|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9999	0.0001	0.0	0.0	0.0	0.0
B2RNN3|secreted	Extracellular	0.0001	0.0	0.0	0.991	0.0	0.0002	0.0044	0.0	0.0	0.0043	0.0
P32245|cell-envelope	Cell_membrane	0.7582	0.0003	0.0001	0.0001	0.0068	0.5008	0.0511	0.0119	0.0685	0.3595	0.0009
Q9UBM4|secreted	Extracellular	0.0032	0.0009	0.001	0.9061	0.0014	0.0015	0.0771	0.0	0.0005	0.0115	0.0
Q96DU3|cell-envelope	Cell_membrane	0.9931	0.0002	0.0001	0.0003	0.0001	0.8738	0.0985	0.0	0.0136	0.0133	0.0
O95900|mitochondrion-matrix	Mitochondrion	0.573	0.0048	0.0317	0.0007	0.8618	0.0014	0.0008	0.0785	0.001	0.0007	0.0184
P25774|secreted	Lysosome/Vacuole	0.0008	0.0	0.0009	0.3838	0.0003	0.0004	0.0449	0.0	0.0002	0.5695	0.0
Q6UXU4|cell-envelope	Cell_membrane	0.9934	0.0	0.0	0.0001	0.0001	0.7171	0.0813	0.0	0.1832	0.0181	0.0
Q9BUD6|secreted	Extracellular	0.0043	0.0006	0.0051	0.7829	0.0029	0.0096	0.0734	0.0008	0.0014	0.1231	0.0001
Q6P5S2|secreted	Extracellular	0.0874	0.0058	0.0185	0.4702	0.008	0.0127	0.3642	0.0012	0.0049	0.1136	0.0009
Q9NXK6|cell-envelope	Endoplasmic_reticulum	0.9778	0.0002	0.0001	0.0	0.0212	0.0676	0.7273	0.0	0.1517	0.0255	0.0063
Q96LB1|cell-envelope	Cell_membrane	0.9508	0.0001	0.0	0.0	0.0009	0.6809	0.0885	0.0	0.1221	0.1074	0.0002
Q8TDU6|cell-envelope	Cell_membrane	0.99	0.0	0.0	0.0	0.002	0.9365	0.0439	0.0	0.0075	0.0099	0.0002
O15552|cell-envelope	Cell_membrane	0.9934	0.0	0.0	0.0	0.0008	0.9201	0.0498	0.0	0.0195	0.0097	0.0001
Q8N5I4|secreted	Mitochondrion	0.6643	0.0021	0.0361	0.0217	0.679	0.009	0.112	0.0224	0.0174	0.0084	0.0919
Q7RTP0|cell-envelope	Lysosome/Vacuole	0.6717	0.0001	0.0001	0.0	0.0089	0.4166	0.0172	0.0053	0.0238	0.5276	0.0004
Q9BXJ3|secreted	Extracellular	0.0011	0.0	0.0011	0.9712	0.0014	0.001	0.0137	0.0	0.0	0.0115	0.0
Q7RTY5|secreted	Extracellular	0.119	0.0004	0.0013	0.494	0.0011	0.0582	0.1926	0.0001	0.002	0.2501	0.0002
O75493|secreted	Extracellular	0.0553	0.0046	0.0125	0.7791	0.1305	0.0096	0.0325	0.0001	0.0037	0.026	0.0014
P06126|cell-envelope	Cell_membrane	0.9914	0.0003	0.0001	0.0004	0.0012	0.8475	0.128	0.0	0.0087	0.0133	0.0004
Q9UBN1|cell-envelope	Cell_membrane	0.9888	0.0002	0.0	0.0007	0.0045	0.8848	0.0704	0.0003	0.0256	0.0121	0.0013
Q6PCB8|cell-envelope	Cell_membrane	0.9973	0.0008	0.0	0.0002	0.0063	0.8274	0.1047	0.0001	0.0589	0.0013	0.0002
Q8NH07|cell-envelope	Cell_membrane	0.8717	0.0002	0.0	0.0001	0.0008	0.3256	0.2202	0.0	0.2659	0.1869	0.0002
A1L453|secreted	Cell_membrane	0.8705	0.0	0.0	0.0297	0.0003	0.7694	0.0657	0.0	0.0016	0.1332	0.0
Q13790|secreted	Endoplasmic_reticulum	0.6327	0.0062	0.009	0.0511	0.055	0.0246	0.4858	0.0107	0.2421	0.1047	0.0107
Q6DKI7|cell-envelope	Cell_membrane	0.9967	0.0	0.0	0.0007	0.0003	0.9765	0.0154	0.0	0.0044	0.0026	0.0001
P30542|cell-envelope	Cell_membrane	0.9713	0.0	0.0	0.0	0.0003	0.9177	0.0211	0.0	0.0115	0.0494	0.0
Q8NH08|cell-envelope	Cell_membrane	0.9942	0.0003	0.0001	0.0	0.0039	0.7045	0.2211	0.0	0.0556	0.0114	0.0031
Q96CX2|cell-envelope	Cell_membrane	0.5035	0.1539	0.1965	0.0264	0.0586	0.4509	0.017	0.0158	0.0422	0.031	0.0076
Q92765|secreted	Extracellular	0.0147	0.0017	0.0014	0.9152	0.0038	0.0104	0.0493	0.0001	0.0022	0.0159	0.0
P04201|cell-envelope	Cell_membrane	0.9813	0.0001	0.0	0.0	0.0005	0.627	0.174	0.0	0.128	0.0703	0.0001
Q8WWU7|secreted	Extracellular	0.0088	0.0	0.0002	0.7018	0.0003	0.0013	0.0553	0.0	0.0011	0.2399	0.0
Q08722|cell-envelope	Cell_membrane	0.8945	0.0001	0.0001	0.0019	0.0023	0.6355	0.1608	0.0003	0.0497	0.1493	0.0002
Q9Y240|secreted	Extracellular	0.0017	0.0001	0.0048	0.9666	0.0015	0.001	0.0154	0.0001	0.0003	0.0102	0.0
P55087|cell-envelope	Cell_membrane	0.8344	0.0	0.0	0.0	0.0054	0.6135	0.0546	0.0001	0.0591	0.2665	0.0006
Q99645|secreted	Extracellular	0.0127	0.0017	0.0072	0.6077	0.0057	0.0015	0.321	0.0004	0.0009	0.0537	0.0001
Q32ZL2|cell-envelope	Cell_membrane	0.901	0.0001	0.0002	0.0001	0.0011	0.8192	0.031	0.0	0.0278	0.1203	0.0003
Q5T2D2|cell-envelope	Cell_membrane	0.9978	0.0001	0.0001	0.0001	0.0002	0.948	0.041	0.0	0.0087	0.0019	0.0
Q9H255|cell-envelope	Cell_membrane	0.8027	0.0001	0.0001	0.0	0.001	0.5852	0.0436	0.0	0.0557	0.3138	0.0004
A6NND4|cell-envelope	Cell_membrane	0.9686	0.0	0.0	0.0	0.0001	0.6686	0.1633	0.0	0.0895	0.0784	0.0
O00270|cell-envelope	Cell_membrane	0.9991	0.0	0.0	0.0	0.0001	0.9853	0.0082	0.0	0.0051	0.0014	0.0
Q9Y2T6|cell-envelope	Cell_membrane	0.9839	0.0001	0.0	0.0	0.0004	0.8499	0.0928	0.0	0.0348	0.0218	0.0001
Q92820|secreted	Extracellular	0.008	0.0001	0.0038	0.5227	0.0006	0.0006	0.2631	0.0001	0.0001	0.209	0.0
P0DMS8|cell-envelope	Cell_membrane	0.9068	0.0002	0.0	0.0	0.0009	0.4019	0.1328	0.0	0.2996	0.1644	0.0001
P0DN81|cell-envelope	Cell_membrane	0.9008	0.0003	0.0001	0.0001	0.0027	0.4861	0.1811	0.0002	0.1377	0.1909	0.0007
Q99674|secreted	Extracellular	0.0034	0.0037	0.0845	0.6104	0.023	0.0177	0.2028	0.0007	0.0014	0.0558	0.0
P02649|secreted	Extracellular	0.0079	0.0001	0.0008	0.6926	0.0016	0.0003	0.2958	0.0	0.0002	0.0086	0.0
P12318|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9998	0.0001	0.0	0.0	0.0	0.0
Q9GZN4|secreted	Extracellular	0.0054	0.0001	0.0009	0.7623	0.0011	0.0058	0.0692	0.0003	0.0004	0.16	0.0
Q5T4F7|secreted	Extracellular	0.0203	0.0016	0.0036	0.8358	0.0064	0.0078	0.088	0.0001	0.0013	0.0552	0.0002
Q8TCB6|cell-envelope	Cell_membrane	0.9135	0.0002	0.0001	0.0	0.0029	0.6352	0.131	0.0	0.0864	0.1428	0.0014
Q01726|cell-envelope	Cell_membrane	0.9437	0.0002	0.0	0.0	0.0076	0.8541	0.0157	0.0001	0.0224	0.0991	0.0008
Q9H6L2|cell-envelope	Endoplasmic_reticulum	0.8458	0.0002	0.0003	0.0024	0.0078	0.0565	0.6223	0.0008	0.1264	0.181	0.0023
Q9BWQ8|cell-envelope	Cell_membrane	0.9671	0.0	0.0	0.0	0.0004	0.6796	0.1644	0.0	0.086	0.0696	0.0
O60218|secreted	Cytoplasm	0.0276	0.0233	0.8204	0.0037	0.0599	0.007	0.0032	0.029	0.0005	0.0082	0.0447
Q7Z5J1|secreted	Extracellular	0.2	0.0085	0.0389	0.6192	0.0664	0.0202	0.2251	0.002	0.0033	0.0123	0.0041
P0DTU4|cell-envelope	Cell_membrane	0.9868	0.0005	0.0003	0.0108	0.0042	0.6317	0.3359	0.0002	0.0072	0.008	0.0013
Q9Y6M0|cell-envelope	Cell_membrane	0.6662	0.0001	0.0003	0.2555	0.0027	0.3665	0.2877	0.0	0.0082	0.0787	0.0004
Q9Y6E7|mitochondrion-matrix	Mitochondrion	0.187	0.0008	0.0054	0.0001	0.9876	0.0001	0.0	0.0052	0.0	0.0	0.0007
P16422|cell-envelope	Cell_membrane	0.9996	0.0	0.0	0.0001	0.0025	0.9928	0.0038	0.0006	0.0002	0.0001	0.0
Q16836|mitochondrion-matrix	Mitochondrion	0.4275	0.0003	0.0143	0.0002	0.859	0.0008	0.0004	0.1125	0.0001	0.0007	0.0117
Q9Y6J8|mitochondrion-matrix	Cytoplasm	0.0222	0.3896	0.5487	0.0042	0.0106	0.0033	0.0053	0.0015	0.0066	0.0263	0.0039
Q8N7C0|cell-envelope	Cell_membrane	0.9772	0.0028	0.0006	0.0024	0.0401	0.7565	0.124	0.0093	0.0185	0.0366	0.0093
Q8NH80|cell-envelope	Cell_membrane	0.967	0.0	0.0	0.0	0.0004	0.813	0.0832	0.0	0.0451	0.0582	0.0
Q08830|secreted	Extracellular	0.0077	0.0002	0.0049	0.6431	0.0016	0.0003	0.0328	0.0011	0.0001	0.3159	0.0001
A6NNS2|secreted	Endoplasmic_reticulum	0.7973	0.0007	0.0063	0.0262	0.0234	0.0056	0.9165	0.0068	0.0048	0.0067	0.0029
P34982|cell-envelope	Endoplasmic_reticulum	0.9516	0.0001	0.0	0.0	0.0015	0.2901	0.3823	0.0	0.2541	0.0718	0.0002
Q8NGI8|cell-envelope	Cell_membrane	0.9863	0.0001	0.0	0.0	0.0003	0.3488	0.3338	0.0	0.296	0.0209	0.0001
Q641Q3|secreted	Extracellular	0.0535	0.001	0.0028	0.7826	0.1366	0.0065	0.0333	0.0001	0.0078	0.029	0.0002
Q9H7M9|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0	0.0	0.9997	0.0002	0.0	0.0001	0.0	0.0
P0DSE2|cell-envelope	Cell_membrane	0.9845	0.0024	0.0019	0.0131	0.0192	0.775	0.1653	0.0021	0.0059	0.0062	0.009
P59537|cell-envelope	Cell_membrane	0.996	0.0	0.0	0.0	0.0013	0.4711	0.4091	0.0	0.1094	0.0088	0.0004
P0DN82|cell-envelope	Endoplasmic_reticulum	0.9895	0.0003	0.0	0.0	0.0038	0.0323	0.68	0.0	0.2723	0.0104	0.0008
P59540|cell-envelope	Cell_membrane	0.9682	0.0	0.0	0.0	0.0007	0.4821	0.3174	0.0	0.1299	0.0696	0.0002
P0DN80|cell-envelope	Lysosome/Vacuole	0.845	0.0001	0.0	0.0	0.0004	0.2556	0.2217	0.0	0.2203	0.3019	0.0
Q12841|secreted	Endoplasmic_reticulum	0.0635	0.0005	0.0008	0.3598	0.0031	0.0128	0.5103	0.0	0.017	0.0957	0.0
P55042|cell-envelope	Cell_membrane	0.7436	0.127	0.0588	0.0052	0.0109	0.7733	0.0024	0.0037	0.0117	0.005	0.0019
O95158|secreted	Extracellular	0.028	0.0018	0.0042	0.9164	0.0627	0.0056	0.0068	0.0	0.0004	0.0019	0.0
Q99988|secreted	Extracellular	0.0005	0.0007	0.0008	0.993	0.0003	0.0006	0.002	0.0	0.0001	0.0024	0.0
P50897|secreted	Endoplasmic_reticulum	0.027	0.0002	0.0048	0.2658	0.002	0.0051	0.3873	0.0003	0.0003	0.3341	0.0002
Q99946|cell-envelope	Cell_membrane	0.9979	0.0299	0.0004	0.0	0.0167	0.8192	0.0595	0.0002	0.0697	0.0039	0.0003
Q9UJJ9|secreted	Extracellular	0.0747	0.0042	0.0148	0.5189	0.1417	0.0182	0.2163	0.0034	0.0129	0.0684	0.001
O95859|cell-envelope	Cell_membrane	0.9356	0.0001	0.0	0.0	0.0004	0.7905	0.0322	0.0	0.0231	0.1536	0.0
Q14953|cell-envelope	Cell_membrane	0.9876	0.0004	0.0	0.006	0.0002	0.8783	0.1025	0.0	0.0075	0.005	0.0001
Q96I82|secreted	Extracellular	0.0012	0.0002	0.0004	0.8775	0.0003	0.0037	0.0474	0.0	0.0002	0.0703	0.0
P55073|cell-envelope	Endoplasmic_reticulum	0.9826	0.0108	0.0058	0.0014	0.0994	0.0806	0.4284	0.0061	0.3343	0.0045	0.0287
Q6IF36|cell-envelope	Golgi_apparatus	0.9258	0.0001	0.0	0.0	0.002	0.1616	0.2702	0.0	0.4201	0.1458	0.0002
Q14954|cell-envelope	Cell_membrane	0.9978	0.0014	0.0	0.0004	0.0005	0.9186	0.0685	0.0001	0.0089	0.0014	0.0002
O76036|cell-envelope	Cell_membrane	0.99	0.0008	0.0002	0.0041	0.003	0.5278	0.4156	0.0004	0.0268	0.0096	0.0116
Q8NI37|mitochondrion-matrix	Mitochondrion	0.1103	0.0015	0.0392	0.0159	0.9001	0.0003	0.0002	0.0409	0.0001	0.001	0.0008
P35030|secreted	Extracellular	0.0006	0.0432	0.3652	0.5349	0.0207	0.015	0.0005	0.0011	0.0004	0.018	0.001
Q8NC24|cell-envelope	Cell_membrane	0.9995	0.0	0.0	0.0	0.0	0.9876	0.0079	0.0	0.0042	0.0003	0.0
P05026|cell-envelope	Golgi_apparatus	0.9754	0.0004	0.0001	0.0001	0.0045	0.1395	0.2119	0.0001	0.6184	0.0248	0.0002
Q9NX52|cell-envelope	Cell_membrane	0.9563	0.0008	0.0001	0.0	0.005	0.53	0.2552	0.0005	0.0971	0.1095	0.0018
Q5T7M4|secreted	Extracellular	0.1862	0.0014	0.004	0.6479	0.1478	0.0719	0.1042	0.0013	0.0065	0.0146	0.0004
O76061|secreted	Extracellular	0.0155	0.002	0.0047	0.8558	0.0023	0.0214	0.0818	0.0	0.001	0.0309	0.0
P42126|mitochondrion-matrix	Mitochondrion	0.2698	0.0004	0.0054	0.0	0.9798	0.0001	0.0	0.0108	0.0	0.0	0.0036
O75144|cell-envelope	Cell_membrane	0.944	0.0003	0.0003	0.0161	0.0007	0.9094	0.0412	0.0	0.0073	0.0244	0.0003
Q96D31|cell-envelope	Cell_membrane	0.9777	0.0326	0.0023	0.0002	0.0288	0.781	0.0684	0.0099	0.0484	0.0236	0.0047
Q96PS8|cell-envelope	Cell_membrane	0.8796	0.0	0.0	0.0001	0.0081	0.7233	0.0379	0.0002	0.031	0.1989	0.0004
Q8TDQ0|cell-envelope	Cell_membrane	0.995	0.0	0.0	0.0008	0.0002	0.978	0.0158	0.0	0.0007	0.0045	0.0
O14842|cell-envelope	Cell_membrane	0.997	0.0	0.0	0.0	0.0008	0.9716	0.016	0.0	0.0031	0.0085	0.0
Q92874|secreted	Extracellular	0.01	0.001	0.0084	0.7684	0.0068	0.0031	0.1217	0.0002	0.0004	0.0892	0.0007
Q9Y624|cell-envelope	Cell_membrane	0.9905	0.0	0.0	0.0003	0.0002	0.9697	0.0096	0.0	0.0039	0.0163	0.0
Q9NYW5|cell-envelope	Golgi_apparatus	0.9935	0.0001	0.0	0.0	0.0011	0.201	0.2702	0.0	0.5106	0.0168	0.0001
Q9UGN4|cell-envelope	Cell_membrane	0.999	0.0009	0.0	0.0001	0.0004	0.8083	0.1827	0.0	0.0063	0.001	0.0003
P20774|secreted	Extracellular	0.0047	0.0005	0.0016	0.6593	0.001	0.0005	0.3011	0.0	0.0003	0.0356	0.0
P57087|cell-envelope	Cell_membrane	0.9633	0.0001	0.0	0.0007	0.0103	0.7841	0.0552	0.0003	0.0748	0.0742	0.0003
Q6ZSA7|cell-envelope	Cell_membrane	0.8618	0.0004	0.0002	0.018	0.0011	0.7802	0.0755	0.0002	0.0113	0.1131	0.0001
P11836|cell-envelope	Cell_membrane	0.9907	0.0023	0.0001	0.0	0.0018	0.7678	0.167	0.0001	0.0447	0.0155	0.0007
Q5SQ64|cell-envelope	Cell_membrane	0.9995	0.0001	0.0	0.0001	0.0011	0.9856	0.0114	0.0	0.0012	0.0003	0.0001
Q12846|cell-envelope	Golgi_apparatus	0.9546	0.0106	0.001	0.0	0.0137	0.0712	0.3367	0.0006	0.5137	0.0514	0.0011
O43315|cell-envelope	Cell_membrane	0.7127	0.0001	0.0001	0.0	0.0045	0.4861	0.025	0.0002	0.0366	0.4469	0.0005
Q9H400|cell-envelope	Extracellular	0.306	0.0023	0.0002	0.7191	0.0035	0.252	0.0185	0.0003	0.0026	0.0016	0.0
Q96HF1|secreted	Extracellular	0.0203	0.0021	0.0031	0.8454	0.0058	0.0062	0.1104	0.0003	0.0005	0.026	0.0002
Q9BRQ5|cell-envelope	Cell_membrane	0.9959	0.0022	0.0002	0.0	0.0047	0.8018	0.119	0.0003	0.0598	0.01	0.0019
P54920|cell-envelope	Cytoplasm	0.0485	0.1732	0.6837	0.002	0.0087	0.012	0.0277	0.0018	0.04	0.0472	0.0036
Q5VT99|cell-envelope	Cell_membrane	0.8463	0.0005	0.0	0.0138	0.0005	0.7138	0.0702	0.0	0.035	0.166	0.0
Q8N144|cell-envelope	Cell_membrane	0.9987	0.0001	0.0	0.0001	0.0005	0.9476	0.0374	0.0	0.0138	0.0005	0.0
O95858|cell-envelope	Cell_membrane	0.8847	0.0	0.0	0.0001	0.0001	0.7537	0.0233	0.0	0.037	0.1858	0.0
Q6UXB4|cell-envelope	Golgi_apparatus	0.5526	0.0003	0.0006	0.1288	0.0017	0.1105	0.1994	0.0005	0.2966	0.2615	0.0
Q99944|secreted	Extracellular	0.0137	0.0003	0.0017	0.5365	0.0011	0.0066	0.3172	0.0001	0.002	0.1344	0.0
Q9UJH8|secreted	Extracellular	0.0137	0.0001	0.0009	0.9527	0.0035	0.0054	0.0181	0.0001	0.0002	0.0191	0.0
Q92482|cell-envelope	Cell_membrane	0.9025	0.0	0.0	0.0	0.0086	0.5401	0.0996	0.0001	0.1704	0.1808	0.0003
Q96B33|cell-envelope	Cell_membrane	0.9945	0.0001	0.0	0.0001	0.0001	0.99	0.0061	0.0	0.0009	0.0027	0.0
Q8TAV4|cell-envelope	Cell_membrane	0.9687	0.0003	0.0003	0.0	0.0051	0.5512	0.3423	0.0006	0.0611	0.0375	0.0016
Q8WWC4|mitochondrion-matrix	Plastid	0.4463	0.0005	0.0024	0.0	0.415	0.0001	0.0003	0.5795	0.0	0.0001	0.0019
P17936|secreted	Extracellular	0.0015	0.0016	0.0085	0.9761	0.0055	0.0009	0.0055	0.0	0.0003	0.0016	0.0
Q9NYV7|cell-envelope	Cell_membrane	0.9988	0.0	0.0	0.0	0.0001	0.6755	0.1514	0.0	0.1569	0.0162	0.0
Q96L15|secreted	Extracellular	0.0765	0.005	0.0582	0.6886	0.1704	0.0034	0.0313	0.0139	0.0001	0.0135	0.0155
Q8IUH2|secreted	Extracellular	0.2975	0.0007	0.0007	0.4413	0.0103	0.0063	0.1759	0.0	0.3126	0.0521	0.0001
Q9NZQ7|cell-envelope	Cell_membrane	0.9971	0.001	0.0001	0.0001	0.0015	0.5688	0.3885	0.0001	0.0296	0.0091	0.0011
Q8TDQ1|cell-envelope	Cell_membrane	0.9986	0.0011	0.0	0.0	0.0003	0.9215	0.0445	0.0001	0.0279	0.0044	0.0001
Q9BXJ2|secreted	Extracellular	0.0013	0.0009	0.0116	0.9326	0.0012	0.0015	0.0226	0.0001	0.0001	0.0294	0.0
Q7Z6A9|cell-envelope	Cell_membrane	0.9921	0.0019	0.0002	0.0006	0.0011	0.7696	0.1016	0.0	0.1118	0.0128	0.0003
Q15116|cell-envelope	Cell_membrane	0.9979	0.0001	0.0	0.0006	0.0008	0.9889	0.0051	0.0003	0.0027	0.0011	0.0004
Q8NCW5|secreted	Mitochondrion	0.0797	0.0022	0.0217	0.302	0.5079	0.0062	0.0735	0.0077	0.0044	0.0671	0.0073
Q53H82|mitochondrion-matrix	Mitochondrion	0.201	0.0187	0.1831	0.0026	0.6525	0.0116	0.0058	0.0753	0.0018	0.0185	0.03
Q6GTX8|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0	0.0	0.9816	0.0148	0.0	0.0036	0.0	0.0
Q7Z5L3|secreted	Extracellular	0.0001	0.0	0.0001	0.9983	0.0005	0.0	0.0005	0.0	0.0	0.0005	0.0
P0C2W1|cell-envelope	Cytoplasm	0.0453	0.2254	0.6669	0.0027	0.0548	0.0089	0.0006	0.0079	0.0006	0.0031	0.0293
Q53TN4|cell-envelope	Cell_membrane	0.9852	0.0001	0.0	0.0	0.0018	0.619	0.2138	0.0001	0.1297	0.0351	0.0002
